ts_code,name,industry,close,amount,circ_mv
688793.SH,倍轻松,家用电器,18.44,42158.127,156745.7164
688790.SH,昂瑞微,半导体,105.63,458645.298,210270.2469
688789.SH,宏华数科,专用机械,44.4,117721.952,800337.084
688788.SH,科思科技,通信设备,29.71,53924.054,650364.3782
688787.SH,海天瑞声,软件服务,91.35,131775.23,551070.702
688786.SH,悦安新材,小金属,29.53,153742.165,511815.4365
688783.SH,西安奕材,半导体,29.28,609578.206,787339.2
688779.SH,五矿新能,电气设备,7.58,194792.14,1462348.76
688778.SH,厦钨新能,电气设备,43.6,309864.714,2200453.196
688777.SH,中控技术,专用机械,81.8,1513169.25,6439288.638
688776.SH,国光电气,元器件,46.9,47861.083,508318.146
688775.SH,影石创新,IT设备,94.87,440402.957,2460531.2434
688772.SH,珠海冠宇,电气设备,13.51,282529.741,1537815.7396
688768.SH,容知日新,电器仪表,47.21,73141.288,411970.9835
688767.SH,博拓生物,医疗保健,43.44,236799.705,648703.8552
688766.SH,普冉股份,半导体,428.2,4675168.549,6367488.152
688765.SH,禾元生物,生物制药,38.79,163274.254,279174.7332
688759.SH,必贝特,生物制药,23.61,112109.904,169992.0
688758.SH,赛分科技,化工原料,32.9,487463.5,981024.373
688757.SH,胜科纳米,电器仪表,31.47,224396.137,570300.2841
688755.SH,汉邦科技,专用机械,30.1,147143.552,240400.272
688750.SH,金天钛业,小金属,14.32,22399.625,333539.0056
688739.SH,成大生物,生物制药,20.78,47704.481,865383.1
688737.SH,中自科技,汽车配件,17.11,23826.474,204574.8595
688733.SH,壹石通,矿物制品,29.22,126717.841,583743.1344
688729.SH,屹唐股份,半导体,25.37,1082741.872,4435277.5227
688728.SH,格科微,半导体,14.79,422121.844,3843612.9243
688727.SH,恒坤新材,半导体,48.33,162035.874,261118.2906
688726.SH,拉普拉斯,专用机械,46.24,487523.068,1016930.888
688722.SH,同益中,化纤,14.32,27682.859,320918.6464
688721.SH,龙图光罩,半导体,40.63,91079.041,224087.8579
688720.SH,艾森股份,半导体,68.99,288028.318,539428.6706
688719.SH,爱科赛博,电气设备,57.93,285720.891,519761.2839
688718.SH,唯赛勃,塑料,14.6,35186.229,253681.424
688717.SH,艾罗能源,电气设备,43.73,257119.622,433136.0294
688716.SH,中研股份,化工原料,26.21,32423.689,183279.1912
688711.SH,宏微科技,半导体,28.63,333666.55,620562.4075
688710.SH,益诺思,生物制药,95.6,284619.377,883881.272
688709.SH,成都华微,半导体,25.36,100010.077,562348.6168
688708.SH,佳驰科技,化工原料,40.51,62575.15,578255.944
688707.SH,振华新材,电气设备,10.27,43089.752,522476.1854
688702.SH,盛科通信,半导体,327.0,2408118.689,6835565.49
688701.SH,卓锦股份,环境保护,8.63,13425.954,115881.3962
688700.SH,东威科技,专用机械,64.68,620499.141,1930060.2552
688699.SH,明微电子,半导体,68.99,310889.824,759335.6754
688698.SH,伟创电气,电气设备,44.28,201193.426,952167.0096
688697.SH,纽威数控,机床制造,15.3,111242.464,979608.051
688696.SH,极米科技,家用电器,84.78,66291.936,593629.56
688695.SH,中创股份,软件服务,19.13,18019.224,102145.5915
688693.SH,锴威特,半导体,77.83,106525.568,302792.9452
688692.SH,达梦数据,软件服务,204.91,156969.318,1519708.8677
688691.SH,灿芯股份,半导体,65.27,197997.306,476242.555
688690.SH,纳微科技,化工原料,46.95,640457.633,1895910.486
688689.SH,银河微电,半导体,40.9,200348.884,592673.72
688687.SH,凯因科技,生物制药,18.22,90649.602,311460.6968
688686.SH,奥普特,电器仪表,140.7,257251.179,1719853.485
688685.SH,迈信林,航空,35.33,169421.167,518827.0561
688683.SH,莱尔科技,元器件,32.19,45596.689,518573.8182
688682.SH,霍莱沃,软件服务,31.23,31364.319,318042.8847
688681.SH,科汇股份,电气设备,15.25,21388.562,159621.75
688680.SH,海优新材,塑料,36.47,107809.058,355841.437
688679.SH,通源环境,环境保护,40.56,174398.468,534133.4232
688678.SH,福立旺,元器件,27.93,1433176.451,1125876.4545
688677.SH,海泰新光,医疗保健,81.35,364312.098,975199.395
688676.SH,金盘科技,电气设备,64.52,607136.992,2966548.2596
688671.SH,碧兴物联,环境保护,26.73,55125.7,143732.8233
688670.SH,金迪克,生物制药,18.55,42722.414,228536.0
688669.SH,聚石化学,化工原料,68.1,156707.419,826279.773
688668.SH,鼎通科技,通信设备,266.15,1021062.869,3706687.019
688667.SH,菱电电控,汽车配件,98.39,55724.429,518471.0245
688665.SH,四方光电,电器仪表,42.99,46212.629,435025.6977
688663.SH,新风光,电气设备,57.48,144115.981,1133781.504
688662.SH,富信科技,元器件,107.9,1654787.758,1237673.424
688661.SH,和林微纳,元器件,107.0,468868.12,1625199.46
688660.SH,电气风电,电气设备,9.23,261737.932,1230666.7282
688659.SH,元琛科技,环境保护,9.15,31265.399,146400.0
688658.SH,悦康药业,化学制药,13.41,222764.307,603450.0
688657.SH,浩辰软件,软件服务,33.96,44157.363,202722.522
688656.SH,浩欧博,医疗保健,120.1,93882.494,762858.386
688655.SH,迅捷兴,元器件,73.21,1047721.167,976548.19
688653.SH,康希通信,半导体,15.4,232558.766,487273.864
688652.SH,京仪装备,半导体,149.8,674797.011,1808835.0
688651.SH,盛邦安全,软件服务,24.23,56524.775,113924.8563
688648.SH,中邮科技,机床制造,29.4,48331.129,204414.966
688646.SH,逸飞激光,专用机械,77.81,186298.499,472557.2482
688639.SH,华恒生物,化学制药,18.2,183265.746,455210.574
688638.SH,誉辰智能,专用机械,33.0,13364.614,87321.3
688636.SH,智明达,元器件,21.63,192953.478,376159.5432
688633.SH,星球石墨,专用机械,22.51,38651.456,383571.7506
688631.SH,莱斯信息,软件服务,37.8,25125.187,617916.6
688630.SH,芯碁微装,专用机械,422.9,1859378.589,5571314.203
688629.SH,华丰科技,元器件,128.4,1947337.549,5919147.552
688628.SH,优利德,电器仪表,87.67,848323.888,985348.5543
688627.SH,精智达,专用机械,490.0,1879614.47,4612281.8
688626.SH,翔宇医疗,医疗保健,41.28,120739.074,660480.0
688625.SH,呈和科技,化工原料,71.72,526625.798,1862331.0068
688623.SH,双元科技,专用机械,57.89,47012.61,205622.9644
688622.SH,*ST禾信,电器仪表,119.0,215358.38,838539.45
688621.SH,阳光诺和,医疗保健,74.99,276401.299,839888.0
688620.SH,安凯微,半导体,17.9,408622.595,701680.0
688619.SH,罗普特,软件服务,14.86,39505.309,275560.868
688618.SH,三旺通信,通信设备,30.25,40286.969,332894.595
688617.SH,惠泰医疗,医疗保健,243.49,473049.76,3446094.4908
688616.SH,西力科技,电器仪表,10.85,21262.277,194625.4555
688615.SH,合合信息,软件服务,85.94,468283.627,1163097.3502
688613.SH,奥精医疗,医疗保健,19.21,193113.139,263193.5206
688612.SH,威迈斯,汽车配件,36.7,194828.648,942086.798
688611.SH,杭州柯林,电气设备,68.93,87021.876,1057314.5128
688610.SH,埃科光电,电器仪表,169.01,264025.785,691801.8726
688609.SH,九联科技,家用电器,9.63,160335.794,481500.0
688608.SH,恒玄科技,半导体,104.18,353248.96,2467878.348
688607.SH,康众科技,医疗保健,39.05,43139.046,344143.745
688606.SH,奥泰生物,医疗保健,46.95,14264.972,355197.408
688605.SH,先锋精科,半导体,88.16,326609.743,955228.5872
688603.SH,天承科技,化工原料,122.3,701337.596,1525380.635
688602.SH,康鹏科技,化工原料,6.97,35350.687,362004.375
688601.SH,力芯微,半导体,62.9,204119.182,840927.083
688600.SH,皖仪科技,电器仪表,37.58,325260.784,506234.543
688599.SH,天合光能,电气设备,11.22,284041.55,2628360.9594
688598.SH,金博股份,矿物制品,35.78,376302.283,728393.4968
688597.SH,煜邦电力,电器仪表,6.57,57560.711,220791.6171
688596.SH,正帆科技,专用机械,65.94,1134747.72,2094719.277
688595.SH,芯海科技,半导体,31.21,88780.65,449715.8135
688593.SH,新相微,半导体,30.85,269749.877,1417648.199
688592.SH,司南导航,通信设备,23.47,16563.598,129872.4185
688591.SH,泰凌微,半导体,30.39,136547.577,596704.0032
688590.SH,新致软件,软件服务,12.25,93658.446,344858.57
688589.SH,力合微,半导体,20.98,71937.498,304899.193
688588.SH,凌志软件,软件服务,9.0,29350.924,351009.0
688586.SH,江航装备,航空,11.21,51248.798,887091.2432
688585.SH,上纬新材,化工原料,147.81,757991.137,5962089.2877
688584.SH,上海合晶,半导体,28.32,293687.887,972226.1664
688583.SH,思看科技,电器仪表,84.01,159137.474,362291.4448
688582.SH,芯动联科,元器件,38.9,161679.165,1562765.099
688581.SH,安杰思,医疗保健,57.18,62185.75,235457.5194
688580.SH,伟思医疗,医疗保健,44.07,56954.893,422064.1191
688579.SH,地纬智能,软件服务,7.88,21170.748,315207.88
688578.SH,艾力斯,化学制药,102.09,754104.885,4594050.0
688577.SH,浙海德曼,机床制造,42.4,56365.262,660556.384
688576.SH,西山科技,医疗保健,40.08,14124.305,129532.548
688575.SH,亚辉龙,医疗保健,10.24,156861.905,585101.6192
688573.SH,信宇人,专用机械,15.43,29087.229,82112.5966
688571.SH,杭华股份,染料涂料,8.51,43491.258,360969.2657
688570.SH,天玛智控,专用机械,14.72,5639.542,277030.4
688569.SH,铁科轨道,运输设备,18.5,17809.104,389733.395
688568.SH,中科星图,软件服务,31.29,235151.845,2528478.8781
688567.SH,孚能科技,电气设备,9.09,64253.27,1110892.4451
688566.SH,吉贝尔,化学制药,26.69,60480.934,536740.1704
688565.SH,力源科技,环境保护,11.2,40679.804,167697.6
688563.SH,航材股份,航空,56.12,102805.812,760665.6324
688562.SH,航天软件,软件服务,14.5,30374.865,580000.0
688561.SH,奇安信,软件服务,28.94,371309.107,1974439.3138
688560.SH,明冠新材,电气设备,12.59,28807.767,253439.0921
688559.SH,海目星,专用机械,58.51,583597.262,1449637.909
688558.SH,国盛智科,机床制造,33.72,47877.462,445104.0
688557.SH,兰剑智能,专用机械,20.69,45443.208,306879.2525
688556.SH,高测股份,专用机械,7.88,116840.208,654649.8332
688553.SH,汇宇制药,化学制药,12.32,302428.492,625131.2144
688552.SH,航天南湖,通信设备,32.06,122825.551,1081217.088
688551.SH,科威尔,专用机械,41.03,139339.477,447204.8438
688550.SH,瑞联新材,化工原料,38.76,167616.383,673821.0417
688549.SH,中巨芯,元器件,24.17,1573309.288,3570576.092
688548.SH,广钢气体,化工原料,33.23,1551312.203,4384361.2155
688545.SH,兴福电子,元器件,79.45,825344.086,1447976.25
688543.SH,国科军工,专用机械,44.57,352048.185,1116970.5528
688539.SH,高华科技,电器仪表,25.55,79555.853,475025.6
688538.SH,和辉光电,半导体,2.1,114791.3,1207969.497
688536.SH,思瑞浦,半导体,356.05,960076.419,4829782.645
688535.SH,华海诚科,半导体,110.3,1028290.608,1472877.814
688533.SH,上声电子,汽车配件,19.69,11251.217,324859.5999
688531.SH,日联科技,专用机械,148.0,687711.105,1698726.24
688530.SH,欧莱新材,半导体,63.5,493529.8,443095.38
688529.SH,豪森智能,专用机械,14.6,22193.251,245536.96
688528.SH,秦川物联,电器仪表,10.01,20410.448,168168.0
688526.SH,科前生物,农业综合,12.49,10994.377,582193.9969
688525.SH,佰维存储,半导体,217.58,3707953.769,10374910.656
688523.SH,航天环宇,航空,41.1,97863.384,1672276.8
688522.SH,纳睿雷达,通信设备,18.43,60935.932,317336.0335
688521.SH,芯原股份,半导体,207.8,4255662.485,10928519.934
688520.SH,神州细胞,生物制药,34.71,106476.066,1545760.2147
688519.SH,南亚新材,元器件,322.96,1988672.337,7595386.1984
688518.SH,联赢激光,专用机械,20.94,215210.025,714734.7594
688517.SH,金冠电气,电气设备,16.57,58935.779,226368.0724
688516.SH,奥特维,专用机械,44.54,277832.852,1401943.267
688515.SH,裕太微,半导体,152.24,326438.396,758450.5456
688513.SH,苑东生物,化学制药,49.98,168048.632,882308.4354
688512.SH,慧智微,半导体,14.19,129761.833,464392.5825
688511.SH,天微电子,元器件,22.95,31888.126,306790.7805
688510.SH,航亚科技,航空,25.45,184747.506,661503.017
688509.SH,正元地信,软件服务,4.18,18215.369,160843.1396
688508.SH,芯朋微,半导体,89.55,458704.407,1185823.7865
688507.SH,索辰科技,软件服务,147.08,497257.386,724158.6756
688506.SH,百利天恒,化学制药,264.93,657572.47,10938265.5834
688505.SH,复旦张江,化学制药,8.19,113316.61,581958.5499
688503.SH,聚和材料,电气设备,84.2,1621251.214,2037922.912
688502.SH,茂莱光学,元器件,445.5,422455.969,2352277.9566
688501.SH,青达环保,环境保护,16.39,148113.31,285048.9796
688500.SH,慧辰股份,互联网,31.56,69810.464,236439.3144
688499.SH,利元亨,专用机械,36.54,217721.861,616533.939
688498.SH,源杰科技,半导体,1838.56,5328730.068,22594449.9376
688489.SH,三未信安,IT设备,25.62,71349.376,431126.6988
688488.SH,艾迪药业,生物制药,16.6,231006.178,698499.448
688486.SH,龙迅股份,半导体,47.85,330298.889,894136.1055
688485.SH,九州一轨,运输设备,114.59,761161.011,1722197.1739
688484.SH,南芯科技,半导体,34.99,166570.754,1503207.8393
688480.SH,赛恩斯,环境保护,69.85,71136.377,678216.2585
688479.SH,友车科技,软件服务,34.78,39633.609,300931.8632
688478.SH,晶升股份,半导体,48.99,333969.189,677855.5239
688475.SH,萤石网络,IT设备,28.02,89860.624,2206575.0
688472.SH,阿特斯,电气设备,8.66,252483.303,3154959.3266
688469.SH,芯联集成,半导体,8.73,674243.504,5142465.4275
688468.SH,科美诊断,医疗保健,6.48,24072.784,259917.984
688466.SH,金科环境,环境保护,13.67,16077.463,166984.7914
688459.SH,哈铁科技,运输设备,8.24,7545.106,395520.0
688458.SH,美芯晟,半导体,38.5,62495.844,360866.66
688456.SH,有研粉材,铜,77.29,518615.68,801188.14
688455.SH,科捷智能,机械基件,17.68,39589.217,297078.2776
688450.SH,光格科技,电器仪表,32.82,37258.917,160590.5574
688449.SH,联芸科技,半导体,64.84,491732.614,1901135.3844
688448.SH,磁谷科技,专用机械,71.27,176735.12,695017.2003
688443.SH,智翔金泰,生物制药,24.51,126786.205,351448.89
688439.SH,振华风光,元器件,37.97,55116.13,759400.0
688435.SH,英方软件,软件服务,30.34,74994.678,170050.2388
688433.SH,华曙高科,专用机械,90.2,506231.512,3748509.05
688432.SH,有研硅,半导体,54.59,3667180.109,6825398.0721
688429.SH,时创能源,电气设备,9.74,10419.66,389600.7792
688428.SH,诺诚健华,生物制药,30.44,541251.377,832241.4716
688426.SH,康为世纪,生物制药,21.28,38201.391,238820.3328
688425.SH,铁建重工,工程机械,4.0,38278.975,2133398.8
688420.SH,美腾科技,专用机械,22.97,29988.649,203123.71
688419.SH,耐科装备,半导体,53.0,166714.869,607124.01
688418.SH,震有科技,通信设备,32.19,84080.477,619833.2574
688416.SH,恒烁股份,半导体,80.75,445729.844,871136.6525
688411.SH,海博思创,电气设备,167.18,484239.831,2216377.1474
688410.SH,山外山,医疗保健,10.06,155228.491,450125.5454
688409.SH,富创精密,半导体,196.5,1369150.271,6017042.22
688408.SH,中信博,电气设备,22.86,61476.41,500784.6474
688403.SH,汇成股份,半导体,25.99,1281536.095,2581062.2218
688401.SH,路维光电,半导体,68.86,334371.854,1331405.1735
688400.SH,凌云光,专用机械,46.93,373278.838,2232692.8728
688399.SH,硕世生物,医疗保健,26.61,50640.813,330310.1961
688398.SH,赛特新材,矿物制品,24.06,114945.711,403760.9652
688396.SH,华润微,半导体,61.5,1017801.722,8168495.805
688395.SH,正弦电气,机械基件,24.82,36234.487,214935.4914
688393.SH,安必平,医疗保健,21.9,106871.076,204913.2608
688392.SH,骄成超声,专用机械,172.7,604316.604,1998715.818
688391.SH,钜泉科技,半导体,26.45,30741.043,305745.8655
688390.SH,固德威,电气设备,59.87,372030.102,1455577.9997
688389.SH,普门科技,医疗保健,11.01,23686.572,471762.7557
688388.SH,嘉元科技,电气设备,29.5,1813798.805,1946726.535
688387.SH,信科移动,通信设备,12.72,369426.312,2565340.5984
688386.SH,泛亚微透,化工原料,46.91,67097.063,467265.819
688385.SH,复旦微电,半导体,59.3,906349.774,3198578.549
688383.SH,新益昌,专用机械,142.23,265956.549,1445718.1695
688382.SH,益方生物,生物制药,19.77,235995.351,1145853.384
688381.SH,帝奥微,半导体,42.48,432072.847,1051380.0
688380.SH,中微半导,半导体,41.81,400572.13,1673926.065
688379.SH,华光新材,机械基件,57.03,194224.587,541662.9558
688378.SH,奥来德,专用机械,52.24,712358.288,1365685.2448
688377.SH,迪威尔,专用机械,17.39,47340.916,406180.4907
688376.SH,美埃科技,专用机械,64.4,108780.53,871022.236
688375.SH,国博电子,元器件,71.26,208324.889,4247202.1774
688373.SH,盟科药业,化学制药,5.94,177700.972,389799.6696
688372.SH,伟测科技,半导体,117.19,1011867.3,1980469.9835
688371.SH,菲沃泰,元器件,25.33,154792.926,849751.5892
688370.SH,丛麟科技,环境保护,26.86,40535.235,368271.8194
688369.SH,致远互联,软件服务,19.43,50221.444,223868.7683
688368.SH,晶丰明源,半导体,146.85,550301.424,1864295.994
688367.SH,工大高科,运输设备,30.25,39738.87,265064.415
688366.SH,昊海生科,医疗保健,29.86,15018.127,579438.9734
688365.SH,光云科技,软件服务,14.66,164844.463,624942.1662
688363.SH,华熙生物,医疗保健,35.25,148428.972,1697915.655
688362.SH,甬矽电子,半导体,63.51,1378039.737,2878424.9889
688361.SH,中科飞测,半导体,386.99,3560929.944,13624048.7383
688360.SH,德马科技,机械基件,15.8,114072.945,416718.206
688359.SH,三孚新科,化工原料,113.21,544982.591,1128478.4121
688358.SH,祥生医疗,医疗保健,28.55,28041.965,319690.338
688357.SH,建龙微纳,化工原料,26.56,18500.113,265759.0944
688356.SH,键凯科技,化学制药,91.1,614844.614,552527.877
688355.SH,明志科技,机械基件,16.66,14590.129,206510.8626
688353.SH,华盛锂电,化工原料,83.59,254836.621,1333260.5
688352.SH,颀中科技,半导体,19.81,452249.875,725869.5175
688351.SH,微电生理,医疗保健,17.85,75067.058,840021.0
688350.SH,富淼科技,化工原料,28.06,51962.952,401944.3476
688349.SH,三一重能,电气设备,13.18,116546.564,2064235.9158
688348.SH,昱能科技,电气设备,30.28,34804.514,473207.9672
688347.SH,华虹宏力,半导体,231.94,3771377.479,9457353.5
688345.SH,博力威,电气设备,49.78,49021.359,504700.0058
688343.SH,云天励飞,软件服务,65.21,838053.348,2344973.7714
688339.SH,亿华通,汽车配件,17.07,36504.653,334208.5797
688338.SH,赛科希德,医疗保健,31.7,65947.054,336471.408
688337.SH,普源精电,电器仪表,47.65,388528.965,886665.482
688336.SH,三生国健,生物制药,42.15,427069.952,3777590.061
688335.SH,复洁科技,环境保护,18.26,32781.816,270311.1796
688334.SH,西高院,电气设备,18.07,10235.631,564093.1777
688333.SH,铂力特,机械基件,105.8,817505.974,2902328.876
688332.SH,中科蓝讯,半导体,93.82,368520.745,1674549.0846
688331.SH,荣昌生物,生物制药,125.0,1319393.556,4448702.5
688330.SH,宏力达,电气设备,36.86,48441.006,516040.0
688329.SH,艾隆科技,专用机械,21.85,30483.018,168682.0
688328.SH,深科达,专用机械,84.9,393128.692,801933.987
688327.SH,云从科技,软件服务,9.98,154064.774,833198.0644
688326.SH,经纬恒润,汽车配件,58.55,61867.75,653555.5925
688325.SH,赛微微电,半导体,107.87,51530.802,886490.4921
688323.SH,瑞华泰,塑料,26.9,201456.263,539071.427
688322.SH,奥比中光,元器件,91.14,495178.496,2918884.2732
